sessionId	categorys	items
23369	2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,2,2,2,2,2,2,2,2,2,2,2	749,160,161,168,160,161,693,348,1091,161,344,1091,4031,4031,4712,6,1094,160,693,161,168,161,664,348,1471,694
23379	5,5	4647,808
23382	0,0,0,0,0	3046,29,31,517,2700
23383	0,0,0,0,0,0	1499,3007,1498,2861,2860,2861
23385	2,2,2	1546,3553,1546
23387	9,9	4713,4656
23392	8,8	1027,60
23393	8,8,8	60,1027,60
23403	8,8	613,615
23411	0,0,0,0	785,74,73,3592
23412	2,2	160,168
23423	2,2,2,2	368,3505,1129,2228
23425	5,5,5,5	226,877,1721,876
23426	2,2,2,2	266,507,4269,1030
23428	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	28,4714,2875,968,3417,313,32,2255,3931,2532,2481,710,3289,3910,970,397
23431	6,6,6,6,6,6,6	3312,1452,1008,3312,1008,709,1008
23435	1,1	919,920
23436	2,2	2124,3387
23440	2,2,2,2,2,2,2,2,2	106,360,552,1105,147,2589,2412,1886,1823
23442	0,0,0	785,3592,199
23443	4,4,4	4240,4715,2652
23444	0,0	439,785
23445	0,0	4716,754
23452	2,2	3,2
23453	2,2,2,2,2	693,347,311,251,311
23454	5,5,5	449,1299,449
23455	1,0,0,0	3264,3205,3390,3205
23457	2,2	2176,4307
23459	8,2	2424,823
23461	8,8,8,8	3495,3638,3495,3496
23462	8,2	4289,355
23465	0,0,0,5,0,0,0,5,5,0,0,5	2091,573,2091,4717,8,2091,573,4718,2796,8,1406,4719
23467	8,8	118,687
23475	8,8	1027,943
23476	0,0,0,0,0,0,0,0	315,738,641,1041,288,289,978,3029
23478	0,0,0,0	3564,1244,127,315
23482	2,2	2519,768
23485	2,4	2982,224
23490	2,2,2	926,1593,762
23491	2,2,3,3,3,3,3,5,7,12,7,7,2	637,2517,4587,4404,3741,1011,1262,4720,2172,1613,2172,4721,637
23492	12,12,2	1615,1605,637
23493	2,2,2,2	2056,901,2419,637
23497	2,8,8,8,8,8,2,2,2,2,2,2,2,2	4722,2473,2989,2763,4131,4421,1129,568,4658,4723,4658,3127,3562,297
23499	4,4	1570,1570
23501	1,1,1	3264,3780,3263
23503	2,2,2,2	852,4279,1955,1956
23504	0,0,0,0,0,0,0,0,0,0	3092,1817,182,128,710,401,1261,134,50,132
23506	5,5,5,5,5	2398,383,679,4613,2449
23507	5,5,5,5	679,2449,1174,4724
23508	5,5,5	1081,724,1181
23509	2,2,2,2	836,254,253,836
23510	2,2,2,2,2,2,2,2,2	836,1080,1888,608,254,608,1080,254,608
23511	2,2	1080,254
23512	5,5,5,5,5,5	1174,557,1076,1838,1174,4415
23513	5,5	4415,1174
23514	5,5	1077,1174
23516	1,1	2008,3260
23518	6,2,2,2,6,6,6	417,1907,4249,4722,1988,3779,3881
23519	6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,6,6	1905,844,1904,844,3423,569,1988,3422,3779,569,1905,4725,4099,4726,4099,4726,569,1905
23520	6,6,8	569,1905,4726
23531	2,2,2,2,2	258,4574,1092,2589,1130
23536	1,0,0,0,0,1,0,0,0	3272,681,1035,681,2646,3314,681,1035,681
23538	0,0,0,0,0,0,0,2,2,2,2	3210,1406,3210,1406,3210,156,4081,3115,2217,1403,2002
23541	2,2	1087,161
23547	2,2,2,2,2,2	1091,1272,1093,1095,1124,1272
23552	1,1,0	3527,3490,3564
23553	2,2	694,1235
23554	0,0,0	232,490,3494
23555	2,2,2	901,2056,217
23556	2,6,6	1045,417,2307
23560	8,8	118,60
23564	2,2,2,0,0,2,2,2,2,2	254,1080,254,2805,3647,2662,254,2662,254,2662
23565	2,2,2	1080,254,2662
23571	2,2,2,2	2967,3016,3361,2967
23572	1,1	3940,4727
23575	2,2	1622,1624
23586	2,2	789,929
23599	2,2	3506,2176
23601	8,8	1589,1436
23603	6,2,2	4728,993,873
23605	6,6,6	821,4392,4695
23607	5,5	316,3659
23614	0,0,0,0	3485,2777,2607,2326
23615	8,8,8	2896,1205,2896
23617	0,0	1974,1498
23619	1,1,1	4139,1712,3909
23623	2,2	1216,3556
23624	8,8,8	2556,4729,2556
23625	8,8	4729,2556
23627	0,0,0,0,0	127,402,187,119,120
23628	0,0,0,0	127,187,127,402
23640	2,2,2,2	1415,1251,2174,2559
23646	2,2,2	1594,3604,1594
23650	0,0	3242,3205
23651	0,0,0,0,0,0,0,0,0,0,8,0	3029,978,682,1218,715,62,1824,1878,779,191,4617,978
23652	5,5,5,5,5,5	4730,933,934,4212,933,4730
23653	5,5,5,5,5,5,5,5,5,5	4730,3033,3030,3033,4731,4732,4731,935,4732,3032
23654	2,2	3182,4733
23655	5,5,5	2973,2974,2973
23656	5,5	2974,2973
23662	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	2871,944,4734,2072,4567,2498,1012,2456,2292,4511,2457,1871,4012,1872,944,4734,3279
23663	3,3,3,3,3	2457,3279,2456,2457,2457
23664	5,5	1736,372
23667	2,2,2,2,2,2,2,2,2,2	160,664,2844,4735,4736,2844,2843,4735,3923,576
23668	2,2,2,2,2,2	4735,4736,2844,4737,3897,2843
23669	2,2,2,2,2	4735,4736,2844,2843,4737
23670	2,2	2628,1091
23673	4,0,2	4738,839,161
23674	4,0	4738,839
23675	4,0	4738,839
23677	12,7	525,526
23679	12,12,12,12,12,7,12	1614,1610,1632,1613,1616,526,1613
23680	0,1,0	399,2545,3231
23683	0,0	199,439
23684	0,0	2806,1677
23686	0,0,0	170,181,26
23690	0,0	74,30
23691	0,0,0,0,0,0	73,74,3592,30,3592,73
23692	4,0,0,0	272,46,314,397
23693	2,2,2	264,2548,3
23698	2,0	1663,1164
23702	0,0,0,0,0,0,0	52,51,3205,3886,728,3290,3375
23704	0,0,0,0	754,188,754,188
23705	0,0	188,754
23711	2,2,6,6,6,2,2	835,3806,97,4739,97,3003,3003
23712	2,6	3003,97
23715	1,2,2,2,1	1274,4740,4741,3631,1274
23716	0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0	1231,1244,1420,2916,945,946,1244,1483,2202,749,1088,2201,4742,529,971,945,946
23717	0,0,0,0,0,0,0,2,0,2,0	1244,1420,8,3290,946,945,1483,749,1420,1088,1483
23721	12,12,12,7,12,7,12,7	657,1603,658,1619,174,3812,1611,4743
23723	2,2	18,1881
23725	0,0,0,0,0,0	3205,512,182,3205,1817,512
23727	5,5	1699,934
23728	5,5,5,5,5,5,5,5,5,5,5	1699,66,1196,4744,72,4190,2471,2470,2796,4315,723
23729	5,5,5,5,5,5,5,5,5,5,5,5,5,5,5	723,1699,934,70,4745,2471,65,4227,2471,2470,723,934,2471,4745,1699
23734	4,4,4,4	1293,3778,2477,3847
23736	2,2	2920,4200
23738	0,0	31,46
23740	2,2,2,2,2,2,2,2,2	693,1092,2319,346,344,309,310,693,310
23741	4,4,4	4150,3245,3799
23747	2,2	664,594
23754	1,1,1	2257,4670,2258
23755	2,2,2	691,749,691
23756	1,1	3578,3697
23757	5,5	877,2600
23760	5,5	3188,3187
23761	0,0,0	543,950,543
23766	8,8,8,8,8,8,8	4746,2923,4683,2763,4455,4522,4421
23768	5,5	806,724
23770	6,6,6,6,6	2047,2045,2047,2045,4747
23772	2,8	1624,1347
23773	0,1,0,1,0,0	31,3780,3205,3652,1666,51
23775	0,0	3376,1420
23776	0,0,0	516,1584,968
23779	0,0,5	192,915,1896
23782	0,0	3046,31
23784	0,0	51,1406
23797	2,2	857,350
23800	2,2	248,242
23802	6,6	452,453
23804	2,2,2,2	2065,4748,721,721
23805	8,8	4749,4750
23806	2,2,2,2	4751,790,588,4751
23812	8,8,8	4725,4099,118
23817	1,1,1	3272,2581,3703
23818	0,0,1	1244,3375,3561
23822	0,0,0	74,73,785
23825	5,2	1819,190
23827	8,8,8,8	3735,829,828,830
23829	6,5	2365,16
23832	0,0,0	2091,573,3494
23835	1,0,1,0,1	2545,3210,891,492,3263
23837	5,5,5	197,195,197
23844	5,5	876,1721
23852	0,0	3471,3376
23862	2,2	1653,1642
23865	2,2	161,160
23869	2,2	2982,2699
23881	0,2	4601,1991
23884	2,2,2	3243,594,694
23886	8,8,8,8	513,1184,2030,4289
23887	0,0,0,0	31,313,46,31
23890	8,8,8,8	1602,4220,1602,1454
23905	3,3	1872,4012
23917	5,5,8	2505,3049,4433
23919	5,2	4082,2189
23926	2,2,2,2,2,2,2,2,2,2,2,2,2,2	244,54,2675,1024,53,371,243,2,240,2591,248,244,2,244
23931	2,2,2,2	254,253,254,848
23932	2,2,2,2,2,2	607,254,1080,608,1887,836
23942	5,5,5	1944,380,1627
23943	2,2,2,2	769,2659,4752,4753
23944	5,5,5,5	1697,1545,3482,933
23951	6,6	2278,2277
23952	8,8,8	2302,1564,1457
23957	2,2	1021,1024
23963	0,0,0,0,0	188,754,188,3592,188
23969	6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6	417,112,1904,4340,4040,2044,2497,3478,1301,2047,4747,2893,2483,3612,1300,2045,417,844
23972	2,2	352,2364
23973	2,2	2364,352
23976	6,2,8,2	4485,3372,2040,4048
23980	2,5	258,2901
23981	0,0	681,4435
23984	6,6,6	4392,1851,4695
23988	2,2,2	875,872,875
23996	0,0,1,0	3210,573,891,3210
23997	0,1,0,0,0	3242,2545,1817,399,2091
23998	0,0,0,0,0,0,0	1406,3494,1406,3564,1406,2440,1406
24001	2,2	852,520
24003	4,0,0	1724,2067,492
24005	7,7,12	4188,1704,174
24008	5,5,5,5	1381,2437,1381,1526
24011	6,6,6,6	2586,2271,3037,3821
24016	2,2	336,4694
24018	2,2,2,2,2,2,2	873,1150,1151,1150,875,1150,1149
24020	2,2,2,2	910,663,2739,910
24021	2,2,2	3013,1701,3022
24029	0,0	785,73
24030	2,2,2,2,2,2,2,2,2,2,2,2,2	1399,853,264,1399,507,1337,853,2237,2548,878,745,749,853
24032	5,5,5,5,5	558,1076,1777,557,558
24045	6,6,6,6	707,86,327,86
24046	0,4,4,4,4,4	63,2953,2109,2110,2109,2953
24048	0,0,0	129,128,512
24049	2,2,2	3571,2988,823
24054	2,2,2	1024,371,244
24055	0,0	199,3592
24056	2,2	4754,4323
24064	2,2,2	1355,999,1551
24066	5,5,5,5	2113,3792,2113,3792
24067	1,1,1,1	2064,149,2488,149
24068	2,2	1209,1210
24077	2,2	2589,2769
24080	2,2,2,2,2,2	3651,168,3815,3557,3162,3288
24081	6,6,6	1401,38,2632
24085	2,2,2,0	568,4755,87,1422
24090	8,8	613,3898
24091	8,8	3777,1060
24094	6,6	2942,84
24099	5,1	2505,1731
24100	2,2,2,2	2511,2484,1962,1963
24101	5,5	4222,4221
24102	5,5,5,5,5,5,5,5,5,5,5	386,230,1078,1736,496,2690,1660,592,1079,1078,230
24103	5,5	724,726
24105	5,5	724,808
24118	2,2,2,2,2,2,2,2,2,2,2	587,1024,1021,1908,54,1023,1024,1908,54,1908,53
24119	0,0,0	74,785,74
24125	2,2	0,1
24126	2,2,2	1149,993,2034
24127	4,4,4	739,740,739
24128	0,0,0,0	1218,1405,715,1405
24130	2,2,5	4756,4757,1430
24136	2,2	875,874
24140	0,0,0,0,0,0	3205,130,2067,728,155,1164
24141	0,0,0,0,0,0,0,0,0,0,1,0,0,1,1	1406,3242,3205,155,157,156,567,728,2959,2067,3527,2091,3266,3264,3263
24144	0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0	3404,3390,170,128,3390,129,128,170,3404,1817,2098,3725,749,4758,2098,748,691,1232,4758,691,749,691,749,691,3725,749,2202,691,3404,132,3223,126
24149	8,8,8,8	687,1589,1590,3898
24151	0,0,0,0,0,0,0	73,30,116,785,30,73,74
24156	0,0	1949,130
24159	2,2,2,2,2	664,594,855,1094,6
24169	0,0,0,0	2067,120,157,3696
24170	0,0	1245,2067
24172	0,0	399,2960
24176	2,5	520,3065
24177	5,5,5,5	1479,1478,1479,3439
24178	5,5,5,5,5,5	3439,1478,1479,3649,1479,3649
24181	2,2	160,3923
24182	5,2,2,2,2	1266,2291,476,2291,422
24184	8,8,8	2896,1204,2896
24186	0,0,0,0,0,0	315,191,1778,3165,4085,3165
24188	6,5,8,2,2,2,2	2028,4759,467,1220,2337,4760,1294
24189	8,8,8	4016,467,4016
24190	0,0,0,0,0	127,3210,126,3494,3210
24191	5,0,4,4,4,4,4,4,6,6,4	4418,192,304,303,2099,1206,304,303,3967,3203,304
24192	6,6	4544,751
24193	6,6,7	4761,4652,3183
24195	2,2,2,2,10,2,2,2,2,2,2,2,2,2,2	348,344,24,345,750,2873,345,664,663,4762,4328,2093,4736,345,2092
24196	2,2,2	345,23,4736
24203	2,2,2	1883,1251,305
24213	2,2	2176,3745
24214	2,2,2,2,2,2,2,2,2,10,2	4048,1091,1095,1094,1095,161,168,2739,252,750,790
24215	2,2,2,2,2,2	168,2348,1881,161,1094,1093
24217	2,2,2	1989,93,1989
24220	0,0,0,0	785,30,199,73
24221	0,0	199,785
24229	0,0,0,0	116,188,754,116
24230	0,0,0	116,188,754
24231	0,0,0,0	754,188,116,754
24233	5,5,1,2,2	1732,3204,521,962,54
24237	0,1,1	3205,3780,3263
24241	5,8,8,8	1266,4132,2727,3777
24242	2,2,2,2,2	1091,168,910,594,688
24243	2,2,2	873,3299,873
24244	8,8,8	822,60,1027
24248	0,0,0,0,0,0,0	407,1646,968,25,463,3046,31
24249	0,0,0	500,3769,500
24250	1,1,1,1,1	4763,4764,4763,4764,4763
24251	1,1,1,1,1,4,4,4,1	4763,3263,4763,4765,4763,1242,153,482,4763
24252	1,1,1,1,1,1,1,1	4763,4763,13,4763,3572,4763,4495,4766
24253	1,1	4766,4763
24254	1,1,1	4763,4765,4763
24262	5,2	354,355
24265	2,4,4,4,4,4	434,3340,4767,3957,3341,4767
24268	2,5	168,3394
24269	7,7	2152,4556
24274	0,0,0,0,0,0	1556,1557,543,780,545,2612
24278	0,0,0,0,0,0	313,116,122,232,682,399
24281	2,2,2	1144,3018,1144
24288	2,2	1132,180
24290	5,5,5	3831,4022,4023
24296	6,6,6,6	1401,966,967,1402
24304	2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,2,2,2,2	301,2560,1595,2735,762,2512,1595,762,760,1595,2735,4768,2735,3254,1319,4769,1318,4728,3790,2735,4768,760,1595
24313	5,5,5	383,385,2977
24317	8,8	4770,4771
24319	8,8,8	1184,3009,1184
24320	2,2,2,2	542,541,2032,2031
24327	8,8	60,943
24328	6,5,5,5,5,8	4061,3521,4101,3982,1839,3395
24340	5,5,5,5,5	1180,1039,4415,1098,1039
24344	3,3,3	2917,2385,2917
24347	2,2,2,2,2	926,1593,1595,4689,2691
24350	2,2,2	3254,3253,4100
24351	2,2	3254,3253
24353	0,0,0,0,0,0,0,0	28,1934,3152,1118,25,2167,800,25
24354	2,2	4772,3826
24356	5,5,5,5,5	724,808,724,342,724
24357	8,8	60,118
24362	0,0,0	182,181,170
24374	6,6	4773,2893
24377	2,2	3253,804
24393	2,2,2,2,2,2,2,2,2,2,2,6,6,6,2,2,2,2,2,2,2,2,8	4774,145,360,1439,3259,1439,148,2188,148,2188,148,4419,279,3087,2146,1380,1123,1380,4775,148,4031,1881,365
24398	6,6	86,85
24400	8,8	1454,1792
24402	0,0	116,785
24403	0,0	116,74
24407	1,5,5,5,5	1731,388,592,590,1819
24408	2,2	3127,3127
24411	6,6,6	3856,330,3447
24414	5,5	1266,2060
24417	6,6,6	3206,3491,3207
24418	0,5,0,0,0	188,4776,188,73,188
24419	5,5	511,511
24431	2,2,2,2,2,2,2,2	3925,746,749,4,746,4777,161,594
24432	1,1	755,395
24434	4,4,4	3350,3349,3350
24442	8,8,8	4131,2473,4778
24446	5,5	1077,557
24449	2,2,0,0,0,0,0,0	1553,608,116,3600,396,1425,2598,116
24450	5,5	1628,1136
24451	4,5	1283,4467
24455	0,5	116,372
24458	4,4	655,4632
24460	6,6,6,6	1904,844,1905,2483
24462	1,1,1,1,1,1,1,1,1,1,1	4039,4157,2506,3317,773,3316,4158,4038,4039,4038,4039
24463	1,1	4039,4038
24475	8,8	4779,4780
24476	5,5,5	1172,679,228
24480	8,8,8,8	4050,4120,1391,4653
24483	5,5	671,1916
24489	1,1	4781,1731
24490	1,1	2239,995
24494	2,2	434,2744
24499	2,2	243,2
24504	5,5	2352,1469
24506	0,0	785,30
24509	5,7	3445,1115
24515	2,2	1815,2624
24524	2,2	244,244
24525	2,0,0,0	39,1557,4380,2584
24528	2,2,2,2	3042,3090,3042,1874
24530	5,5	4598,2012
24538	8,8	1205,2896
24543	0,0	2091,573
24545	2,2,2,2,2	4200,4043,4200,494,4200
24551	2,2,2	1099,2033,2872
24554	2,2,2,2,2	266,248,508,1399,250
24559	0,0	968,516
24560	0,0,0,0,0,0,0,0,0,0	3404,3205,3242,3390,3493,3564,3232,3235,3493,3564
24561	6,6	4402,3217
24570	1,0,1	3434,169,3434
24573	8,8	2473,4131
24587	7,7,7,7,7	1110,711,1754,1111,1755
24590	2,2	925,2561
24592	5,5,5	2807,2808,2819
24595	2,0,0,0	2533,199,188,785
24598	0,0,0,0,0,0,0,0,0,0,0,0	3494,187,3494,126,3494,400,3494,490,3494,120,3493,169
24599	0,0,0	402,187,126
24600	1,1,1,1,1,1,1,1,1,1,1,1,1,1	3272,2545,1398,3697,649,3271,1398,3697,1398,3578,1148,3314,1398,2545
24603	7,12	4162,1613
24605	2,2	863,4782
24608	5,5,5	602,603,2238
24611	0,0	199,785
24613	0,0,0,0,2	714,1218,1729,1935,4168
24621	5,5,5,5,5	2999,1547,2141,388,2352
24622	6,6,6	1007,1410,2651
24627	2,2	48,17
24628	2,2	17,48
24629	2,2	48,17
24630	2,2	48,17
24636	2,2	2524,842
24645	2,2	420,1979
24646	6,6,6	4295,1084,4295
24648	5,5,5	1324,1249,1324
24651	1,1,1,1,1,1	1561,4783,1563,1561,1494,1561
24652	1,1,1,1,1,1,1,1,1,1,1,1	2357,1563,1561,2357,1563,4783,1494,1563,2357,3694,1563,1494
24658	2,2,2	587,588,1822
24664	2,2	4048,1087
24667	0,0	662,165
24670	0,0,0	123,401,3266
24674	5,5	1160,3238
24675	0,0,0,0	81,714,1218,315
24680	2,2,2,2,2	2692,2561,2733,2692,428
24691	1,1	13,2564
24693	3,3	3890,3279
24695	0,0,0,0	3693,1949,156,3471
24697	2,2	1501,1500
24702	0,0	1218,715
24705	7,7,8	4784,1705,2330
24712	0,0	3450,80
24718	7,12,12,7,12,12	4785,1605,1603,4215,1604,3903
24719	5,5,5	3411,4786,566
24726	4,4	2127,2187
24727	5,5,5,5,5	231,1372,1264,1943,1265
24732	0,0,0,0,2,2	3046,1118,3794,1037,1159,3805
24734	2,2,2,2,2,6,6	797,2378,1780,2379,2377,2787,2850
24740	2,2,2,2,2,2,2,2,2,2,2	161,168,161,251,161,252,348,1657,190,1656,45
24741	0,0,0,0,0,0,0,0	1650,1858,1859,1649,1864,183,1650,191
24746	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1	1237,181,182,130,128,512,129,52,132,3218,50,133,3390,3242,3404,3490,3527
24747	0,0,0,2	3698,2612,396,1123
24748	0,0	2878,2584
24752	8,2,2,2,6	908,3114,4787,4788,2193
24754	0,0	3592,439
24756	8,8,8	1205,216,1204
24764	0,0,0,0,0	946,945,3642,1483,1244
24766	6,6	2606,4086
24777	2,2,2,2,2	917,1028,1379,4385,4351
24786	0,0	785,199
24796	8,8	4789,4790
24797	6,6	85,1007
24807	4,4	826,4000
24808	4,4,4,4,4	826,2939,4000,2939,4000
24810	2,2,2	3166,600,1048
24823	6,6	3951,2094
24830	2,2	160,307
24837	6,6	3915,417
24845	0,0,0,0,0,0,0,0	315,191,192,3794,972,3862,3139,315
24846	0,8	3046,2204
24851	7,7,7,7	1067,1068,2958,2956
24853	8,8	2114,2115
24860	0,0,0,0,0	188,116,754,116,785
24864	0,0,0,0,0,0,0	1932,2214,1244,3471,1417,1244,3471
24866	0,0	3592,73
24867	2,5,2	1951,555,1952
24870	2,2	1030,235
24879	0,0,0,0,0,0	3724,232,1878,682,778,779
24881	2,2	161,594
24882	1,1,0,0	3486,4117,4109,1425
24886	5,5,5,5,5,5	3315,3680,3315,3680,3906,3315
24887	7,2,2,2	4237,2870,1123,594
24889	4,4,4	826,4000,826
24896	0,0,0,0,0,3	155,157,648,156,194,3822
24898	2,2	3432,3433
24899	8,1	60,683
24900	6,6	4288,2353
24901	4,4	4791,488
24908	0,0,0	401,3266,648
24912	0,0,0	27,313,29
24920	8,8,8	60,687,118
24924	8,8	687,60
24927	1,1	3271,137
24929	8,0,0,0	2801,401,2971,401
24931	2,2	4678,4678
24933	1,1	3579,357
24946	5,5	807,808
24948	2,2,2	4792,2523,3024
24950	2,2,2,2,7,8,8,5,2	1476,1102,2744,1102,1073,2424,2041,1185,1476
24951	6,6	4793,3206
24956	2,2,2	1441,1161,1623
24957	2,2,2,2,2,2	1441,699,1623,1441,1161,1623
24963	0,0,0,0,0,0,0,0,0,0	287,2799,1041,738,1041,662,1270,586,1270,1269
24964	0,0	188,30
24965	2,2	1062,753
24973	2,2	161,160
24979	2,2	2,243
24980	5,5,5	3150,388,3150
24993	0,0	573,2091
24999	5,5	602,1098
25008	2,2	41,689
25012	2,2,2	852,366,520
25017	8,8,8	1347,468,467
25021	1,1,1,1	3264,3578,3434,3578
25023	1,1,1,1,1,1,1,1,1,1	3880,3434,1398,3578,3272,2581,3798,4794,3880,3490
25024	0,0,1,1,1,1,1,1,1	3205,512,3578,3434,4794,3880,2581,3798,4794
25027	1,1,1,1,1,1	4502,2935,4502,2935,4502,2935
25028	2,2	1873,294
25030	1,1	4157,4795
25038	1,1	1496,3987
25044	2,2,2,2,2,2,2,2	1951,1980,1951,3365,1414,1275,1951,1980
25045	0,0,0,0,0	785,128,181,129,170
25046	0,0,0,0,0,0	188,73,74,73,30,74
25052	0,0,0,1,1,1	3234,232,3234,3272,3273,3561
25055	2,2	1187,1582
25056	5,1	388,1731
25058	5,5	1077,1172
25067	2,2,2,2,2,2,2,2,2,2,2	1149,873,874,873,1150,874,873,874,1149,874,873
25068	2,2,2,2,2	873,1149,874,873,874
25074	0,0	73,188
25076	4,4	482,484
25081	2,2,2,2	1595,2561,1595,2735
25089	8,8,8,8	1591,2727,1590,1589
25106	5,2,2,2,2,2,2,2,2	678,764,4796,1130,764,861,3505,189,2089
25110	0,0,0,0,0,0,1,0	3769,3242,182,170,3404,130,3490,400
25115	2,2	3630,818
25122	2,2,2,2,2	18,17,367,366,18
25126	0,0,2,0,0	1256,3092,3874,979,1351
25128	0,0,0	52,132,52
25130	2,2	3296,2872
25135	4,4,4	3019,4325,4797
25140	2,2,2,2,2,2	2221,548,547,2484,2022,2484
25143	2,2,2	2735,888,2402
25147	2,2,2,2	4798,992,349,1532
25148	6,6,6,6,6,6,6	3945,4403,4799,1318,1319,4728,1317
25156	8,8,8,8,8,8,8	1602,2410,907,1454,1791,1454,1791
25160	5,5,5	2515,1266,2060
25166	0,0	1949,492
25179	0,0,1,1	3210,122,3263,3490
25180	2,3	4352,4800
25191	5,5,5,5,5	1331,1329,1331,1332,1331
25198	4,5,5,4,4,4,4,4,4,4,4,4,4	4459,4709,4801,510,998,224,2475,4619,2478,4594,2298,2299,3248
25213	0,0,0,0,0,0,0,0	779,1573,1257,399,232,779,1035,4435
25217	8,8,8,8,8	118,60,687,822,687
25221	0,0	3615,4802
25222	6,6	3917,3034
25223	2,2,2	1509,757,621
25233	5,5	3315,876
25240	2,2	264,3
25241	2,2,2	1595,759,1593
25246	2,2	1814,1209
25248	2,2,2,2,2,2,2,2,2	1153,148,2188,3259,87,145,1670,148,3258
25251	1,1,1	2258,4670,4803
25253	8,4	988,882
25256	0,0	4205,3628
25265	0,1	3205,3272
25273	5,5	1628,1530
25274	6,2,2,2,2,2	324,18,852,520,47,17
25275	2,2,2	2446,652,2446
25278	4,0	2569,2091
25291	2,2,2	3296,1100,2872
25295	2,2,2	160,161,168
25300	1,1	2983,2984
25301	2,2,2	352,391,353
25308	0,0	128,129
25309	5,5,5,5	1250,1325,3419,1170
25319	2,2	1635,291
25326	2,2,2,2	1048,673,4168,4494
25330	0,0	492,3210
25331	0,0,0,0,0,0,0,0,0,0,0	512,170,182,129,3390,3404,3205,1817,3205,3390,3205
25333	5,5,5	3168,3167,3168
25347	5,5,5,5,5,5,5,5,5	2182,4804,4804,4804,2182,4805,3066,2854,802
25348	2,2	4552,3677
25351	5,2,2,2,5,5,5	3659,1377,2160,201,3268,566,4806
25363	8,8,5,4,4,5,5	3548,1559,4807,4325,3019,2284,2505
25365	6,6,6	2841,2073,2842
25369	7,7,2,2,2,0,0,0,0,0,0,1,0,6,6,0,0,0,0,0	4580,4579,3276,3276,2522,839,25,1270,2121,290,714,4675,738,279,3706,4808,516,3185,4028,2479
25379	0,0	188,754
25390	5,5,5	809,2029,2335
25394	0,0,0,0,0,0,0,0,0	157,401,155,3321,3266,157,155,157,155
25395	0,0,0	51,52,3205
25396	0,0	972,1936
25399	0,0,0,4	3232,3235,3233,4004
25412	5,5,5,5,5,5,5	3056,3674,592,3674,1076,3056,1076
25413	5,5	558,1076
25417	0,0,0,0,0	73,199,754,74,73
25423	0,0	31,74
25427	1,1	3044,522
25429	1,1,1,1	4260,3667,3666,3668
25433	6,6,6	2279,4094,2279
25438	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	3131,778,1982,1269,1270,290,660,287,290,714,1219,715,1572,62,1572,2593,2921,2922,1868,977,682,2865,3138,114,289,794,755,393,394,795,395,755,3654,4059,4151,4361,4057,1274,4058,13,1040,35
25446	2,2,2	2228,368,3989
25448	0,0	122,3266
25454	2,2,2,2,2,2,2,2	3607,1326,2618,2510,2444,1789,2230,1780
25459	2,2,2	161,594,161
25462	1,1	2506,4795
25467	2,2	211,493
25468	2,2,2,2,2,2,2,2,2	266,507,1337,507,1378,248,235,3,2701
25470	8,8	942,3661
25475	2,2,2	948,22,39
25481	5,0,0	4809,1261,232
25485	0,0	1932,2671
25486	2,2	594,3243
25491	1,1	922,644
25492	5,5,5	2450,4063,3048
25493	5,5,2,2,4	1228,4810,843,1014,3344
25494	0,0	287,2930
25505	0,0,0	839,1646,2472
25510	5,5,5	4337,4811,4337
25511	5,5	2869,4811
25515	7,12	1619,174
25517	2,2,2,2	2220,2006,1512,1177
25529	9,9	204,203
25531	5,5	4268,3441
25533	5,5	1736,2728
25541	2,2	1021,1022
25542	5,5,5	1226,1227,2574
25543	5,5,5,5,5,5,5	1226,2449,2574,1227,4063,1226,2574
25544	5,5	1226,2574
25549	2,2,2,2	353,391,352,3001
25555	2,2	2643,88
25556	0,0	2166,407
25558	2,2	600,458
25568	0,0,0	199,785,74
25569	0,0	199,188
25573	2,0	2291,682
25578	2,2,2,2,2,2,2	244,53,1023,54,1908,371,53
25580	0,0,0	51,52,51
25582	5,5	1430,1247
25594	0,0,0,0,0,0	287,1041,3306,3862,979,3775
25595	0,0,0,0,0	976,4812,3773,3139,1041
25599	5,5,5,5,5,5,5	381,4664,783,1734,3005,496,1735
25600	6,6	1410,1007
25602	2,2,2,2,2,8	948,3243,664,663,910,4617
25607	2,2	2342,2286
25609	5,5	2352,1469
25610	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3242,3390,3404,171,51,50,1584,2754,3186,63,1057,28,3153,25,2930,971,527,972,641,738,289,125,1406,3210,890
25615	2,2,2,2,2,2	308,311,252,251,311,1963
25631	2,2,2,2	107,88,145,88
25632	2,2,2,2	244,371,1021,53
25635	0,0	3494,2091
